name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"sylhet, bangladesh",2019-08-26,34.7,27.0,30.6,44.4,31.1,38.7,26.6,80.1,4.3,100,33.33,rain,0,0.0,24.8,5.4,217.9,1003.4,52.1,5.6,235.5,20.4,8,,2019-08-26T05:30:48,2019-08-26T18:17:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-08-27,34.5,25.6,30.3,46.2,25.6,38.0,26.5,81.3,7.2,100,62.5,rain,0,0.0,18.7,7.2,191.4,1003.0,61.4,5.6,204.6,17.7,7,,2019-08-27T05:31:11,2019-08-27T18:16:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-08-28,31.3,26.1,28.7,39.6,26.1,35.1,26.4,87.4,17.5,100,62.5,rain,0,0.0,20.9,5.4,133.6,1004.6,95.4,4.0,88.1,7.7,3,,2019-08-28T05:31:35,2019-08-28T18:15:51,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-08-29,34.3,26.4,30.1,45.4,26.4,37.3,26.6,82.8,10.0,100,4.17,rain,0,0.0,26.6,6.5,254.1,1004.6,69.8,5.0,240.4,20.6,8,,2019-08-29T05:31:58,2019-08-29T18:14:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-08-30,33.8,27.6,30.3,47.4,33.1,39.4,27.3,84.2,3.3,100,50.0,rain,0,0.0,20.5,5.0,210.4,1002.0,92.8,4.7,193.0,16.7,7,,2019-08-30T05:32:21,2019-08-30T18:13:53,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-08-31,31.7,26.0,29.3,42.0,26.0,36.9,26.9,87.5,3.0,100,4.17,rain,0,0.0,19.8,5.8,209.7,1001.3,94.0,4.0,170.0,14.7,6,,2019-08-31T05:32:44,2019-08-31T18:12:54,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-09-01,36.9,27.0,31.2,50.5,30.9,40.0,26.8,78.7,6.0,100,8.33,rain,0,0.0,20.2,7.1,167.1,1001.0,67.4,5.1,255.0,22.0,9,,2019-09-01T05:33:07,2019-09-01T18:11:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-09-02,34.7,26.6,30.4,44.5,26.6,38.3,26.5,80.3,1.7,100,33.33,rain,0,0.0,32.0,7.5,92.7,1001.8,93.2,5.0,179.2,15.5,7,,2019-09-02T05:33:29,2019-09-02T18:10:53,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-09-03,35.4,26.9,30.9,44.4,30.7,38.6,26.2,77.2,16.5,100,45.83,rain,0,0.0,32.8,9.3,151.3,1001.7,93.5,5.6,189.3,16.5,8,,2019-09-03T05:33:52,2019-09-03T18:09:52,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-09-04,32.7,26.0,29.1,42.7,26.0,35.0,26.3,85.5,0.4,100,4.17,rain,0,0.0,19.1,9.3,271.4,1002.4,93.5,5.0,146.7,12.7,5,,2019-09-04T05:34:14,2019-09-04T18:08:50,0.16,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2019-09-05,33.1,25.5,29.0,42.2,25.5,34.6,25.9,84.4,0.8,100,4.17,rain,0,0.0,20.5,7.5,16.4,1002.9,88.8,4.5,140.4,12.1,6,,2019-09-05T05:34:36,2019-09-05T18:07:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2014-03-20,30.9,18.0,23.3,32.3,18.0,23.7,17.8,72.8,1.6,100,33.33,rain,0,0.0,26.3,8.3,124.3,1011.0,28.9,4.5,246.7,21.1,8,,2014-03-20 05:56:52,2014-03-20 18:03:34,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-21,32.8,17.6,24.1,31.2,17.6,23.9,15.5,63.1,0.0,0,0.0,,0,0.0,25.6,11.1,16.1,1009.6,7.9,4.6,265.4,22.8,9,,2014-03-21 05:55:50,2014-03-21 18:04:00,0.66,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-22,31.1,17.5,24.2,31.5,17.5,24.3,15.4,59.8,0.0,0,0.0,,0,0.0,24.1,11.0,44.6,1008.7,24.2,4.8,267.6,23.2,9,,2014-03-22 05:54:49,2014-03-22 18:04:26,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-23,30.1,17.3,22.9,29.3,17.3,22.8,14.5,61.8,2.2,100,25.0,rain,0,0.0,23.0,33.5,13.3,1011.6,33.5,4.6,253.9,21.8,8,,2014-03-23 05:53:47,2014-03-23 18:04:52,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-24,28.6,17.1,22.8,28.9,17.1,22.8,16.3,68.6,2.0,100,12.5,rain,0,0.0,27.4,16.5,37.8,1012.7,32.6,4.3,224.6,19.3,8,,2014-03-24 05:52:45,2014-03-24 18:05:18,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-25,30.4,17.9,23.5,31.7,17.9,23.8,18.1,72.9,2.8,100,12.5,rain,0,0.0,37.4,7.5,56.7,1011.8,39.9,4.4,221.2,19.1,7,,2014-03-25 05:51:43,2014-03-25 18:05:44,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-26,30.6,18.5,23.8,31.9,18.5,24.4,20.1,81.0,5.7,100,58.33,rain,0,0.0,31.0,12.9,86.7,1011.2,46.2,5.0,171.4,14.8,6,,2014-03-26 05:50:41,2014-03-26 18:06:09,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-27,32.7,20.2,25.3,37.7,20.2,26.6,22.1,83.5,2.9,100,87.5,rain,0,0.0,37.1,16.4,348.1,1009.3,47.4,4.4,215.0,18.5,8,,2014-03-27 05:49:39,2014-03-27 18:06:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-28,33.1,21.5,25.9,38.1,21.5,27.1,22.1,81.2,4.2,100,45.83,rain,0,0.0,35.3,7.6,69.1,1008.2,53.9,4.3,228.0,19.7,8,,2014-03-28 05:48:37,2014-03-28 18:07:01,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-29,34.2,20.9,26.6,34.8,20.9,27.4,20.1,70.6,0.0,0,0.0,,0,0.0,32.4,14.7,217.0,1006.3,24.0,4.7,266.8,22.9,9,,2014-03-29 05:47:35,2014-03-29 18:07:26,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-30,36.1,21.0,27.1,36.5,21.0,28.0,19.6,66.1,0.0,0,0.0,,0,0.0,36.4,15.1,220.9,1005.4,7.6,4.8,282.1,24.3,9,,2014-03-30 05:46:33,2014-03-30 18:07:52,0.98,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-03-31,33.4,21.0,27.0,34.8,21.0,27.4,18.6,63.3,0.0,0,0.0,,0,0.0,35.3,14.4,250.4,1005.6,21.0,4.9,283.3,24.5,9,,2014-03-31 05:45:32,2014-03-31 18:08:18,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-01,34.1,20.0,26.2,35.9,20.0,27.2,19.3,67.6,1.9,100,29.17,rain,0,0.0,29.2,11.1,108.6,1005.8,29.9,4.6,243.8,21.2,9,,2014-04-01 05:44:31,2014-04-01 18:08:43,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-02,34.5,20.1,26.2,35.3,20.1,26.8,19.2,67.9,0.0,0,0.0,,0,0.0,25.6,11.2,110.3,1007.0,31.8,4.8,261.3,22.7,9,,2014-04-02 05:43:30,2014-04-02 18:09:09,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-03,31.9,20.6,25.5,34.8,20.6,26.6,20.4,74.4,6.1,100,50.0,rain,0,0.0,28.4,9.7,81.2,1008.6,38.0,4.4,255.7,22.0,8,,2014-04-03 05:42:29,2014-04-03 18:09:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-04,28.0,19.4,22.6,28.4,19.4,22.6,18.2,77.7,5.0,100,29.17,rain,0,0.0,32.0,18.4,52.0,1010.5,53.5,4.1,191.0,16.5,9,,2014-04-04 05:41:28,2014-04-04 18:10:00,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-05,31.9,18.1,24.3,33.4,18.1,24.7,18.2,71.0,0.0,0,0.0,,0,0.0,22.7,7.5,30.6,1009.7,30.1,5.4,248.0,21.5,8,,2014-04-05 05:40:28,2014-04-05 18:10:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-06,29.8,19.8,24.5,31.5,19.8,24.9,19.4,73.9,0.0,0,0.0,,0,0.0,19.1,14.6,107.1,1010.6,31.7,4.2,206.3,17.9,6,,2014-04-06 05:39:27,2014-04-06 18:10:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-07,31.1,20.6,25.2,33.3,20.6,26.3,21.0,78.6,1.7,100,41.67,rain,0,0.0,29.2,9.3,92.1,1010.1,45.6,4.5,169.3,14.8,6,,2014-04-07 05:38:28,2014-04-07 18:11:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-08,30.2,21.3,25.3,33.6,21.3,26.4,22.4,85.2,48.9,100,100.0,rain,0,0.0,30.6,11.2,14.9,1008.6,92.9,4.6,128.8,11.2,4,,2014-04-08 05:37:28,2014-04-08 18:11:44,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-09,27.6,19.6,23.3,30.1,19.6,23.4,21.4,89.2,22.3,100,87.5,rain,0,0.0,33.1,11.3,50.5,1009.8,88.8,4.1,145.4,12.7,5,,2014-04-09 05:36:29,2014-04-09 18:12:10,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-10,31.9,20.0,24.7,34.7,20.0,25.8,21.5,83.7,4.1,100,50.0,rain,0,0.0,24.8,7.6,91.3,1010.3,50.6,4.4,189.0,16.2,7,,2014-04-10 05:35:31,2014-04-10 18:12:36,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-11,34.9,18.8,25.4,34.2,18.8,26.2,19.6,73.7,0.0,0,0.0,,0,0.0,20.2,11.1,52.2,1010.0,8.1,4.9,302.0,26.0,10,,2014-04-11 05:34:32,2014-04-11 18:13:02,0.37,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-12,34.4,18.6,25.4,35.0,18.6,25.9,18.6,68.6,0.0,0,0.0,,0,0.0,19.4,7.6,58.7,1009.4,18.2,4.5,293.5,25.2,9,,2014-04-12 05:33:35,2014-04-12 18:13:29,0.4,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-13,33.1,18.9,25.7,33.3,18.9,26.2,18.5,67.2,0.0,0,0.0,,0,0.0,59.4,11.1,16.3,1010.8,30.8,4.5,294.6,25.2,10,,2014-04-13 05:32:37,2014-04-13 18:13:55,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-14,34.2,18.8,26.1,35.9,18.8,26.9,19.4,69.2,0.0,0,0.0,,0,0.0,20.2,9.4,11.5,1010.4,11.5,4.6,297.5,25.5,9,,2014-04-14 05:31:41,2014-04-14 18:14:22,0.47,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-15,34.8,19.1,26.4,37.5,19.1,27.9,21.0,74.8,0.0,0,0.0,,0,0.0,19.1,7.5,35.4,1009.8,14.4,4.5,292.6,25.1,10,,2014-04-15 05:30:44,2014-04-15 18:14:49,0.5,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-16,36.3,20.0,27.1,37.9,20.0,28.5,21.1,72.6,0.0,0,0.0,,0,0.0,19.1,7.6,15.6,1008.2,23.9,4.5,278.8,24.1,9,,2014-04-16 05:29:49,2014-04-16 18:15:16,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-17,33.1,21.5,26.4,36.3,21.5,27.8,21.9,77.5,3.2,100,12.5,rain,0,0.0,34.2,9.3,69.5,1007.2,45.0,4.2,265.5,22.9,9,,2014-04-17 05:28:54,2014-04-17 18:15:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-18,35.0,21.2,27.6,40.2,21.2,30.3,22.4,75.2,0.1,100,4.17,rain,0,0.0,25.6,16.4,123.7,1009.2,36.6,4.4,276.4,23.9,9,,2014-04-18 05:27:59,2014-04-18 18:16:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-19,35.8,22.0,27.8,40.6,22.0,30.3,22.8,75.8,0.2,100,4.17,rain,0,0.0,33.5,58.7,63.6,1008.7,34.9,4.6,277.6,24.0,9,,2014-04-19 05:27:05,2014-04-19 18:16:38,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-20,37.0,22.1,28.5,40.2,22.1,30.7,22.3,72.0,0.0,0,0.0,,0,0.0,28.8,11.1,318.0,1007.4,35.5,4.8,281.2,24.2,9,,2014-04-20 05:26:12,2014-04-20 18:17:05,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-21,37.3,21.3,28.5,38.4,21.3,29.4,20.0,64.6,0.0,0,0.0,,0,0.0,26.6,18.2,261.4,1008.4,4.8,5.0,309.8,26.9,10,,2014-04-21 05:25:19,2014-04-21 18:17:33,0.71,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-22,37.6,18.5,27.5,36.6,18.5,28.0,17.6,60.1,0.0,0,0.0,,0,0.0,24.8,91.5,188.1,1009.9,3.7,4.1,313.6,27.2,10,,2014-04-22 05:24:28,2014-04-22 18:18:01,0.75,Clear,Clear conditions throughout the day.,wind,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-23,38.1,19.4,27.8,37.7,19.4,28.4,18.2,60.3,0.0,0,0.0,,0,0.0,25.6,11.0,4.2,1007.9,1.1,5.3,313.4,27.1,10,,2014-04-23 05:23:36,2014-04-23 18:18:29,0.78,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-24,38.6,20.6,28.4,40.6,20.6,29.2,18.4,57.4,0.0,0,0.0,,0,0.0,27.7,11.1,52.3,1005.8,2.2,5.0,297.3,25.7,10,,2014-04-24 05:22:46,2014-04-24 18:18:57,0.82,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-25,36.7,23.0,28.3,41.7,23.0,30.1,20.7,64.5,1.1,100,12.5,rain,0,0.0,27.7,9.7,96.9,1006.4,22.1,4.9,276.4,23.9,10,,2014-04-25 05:21:56,2014-04-25 18:19:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-26,36.6,22.1,28.0,42.7,22.1,30.4,21.5,69.1,2.3,100,16.67,rain,0,0.0,29.9,18.1,38.7,1007.4,28.0,5.0,246.5,21.4,8,,2014-04-26 05:21:07,2014-04-26 18:19:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-27,35.1,22.0,28.1,42.5,22.0,31.1,22.2,71.4,2.6,100,29.17,rain,0,0.0,27.4,14.6,48.3,1008.1,40.6,5.0,255.0,22.2,9,,2014-04-27 05:20:19,2014-04-27 18:20:23,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-28,33.1,20.5,25.8,35.5,20.5,27.2,21.3,77.4,13.4,100,37.5,rain,0,0.0,81.7,11.1,95.1,1008.5,46.1,4.6,189.3,16.3,7,,2014-04-28 05:19:32,2014-04-28 18:20:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-29,32.9,22.1,27.2,38.2,22.1,29.1,22.6,77.0,11.6,100,50.0,rain,0,0.0,31.7,9.3,91.2,1007.8,42.1,4.8,237.4,20.4,8,,2014-04-29 05:18:46,2014-04-29 18:21:21,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-04-30,34.7,20.2,26.9,38.0,20.2,28.9,22.1,76.9,16.1,100,45.83,rain,0,0.0,23.8,11.0,75.4,1007.9,33.7,4.9,230.6,19.9,8,,2014-04-30 05:18:00,2014-04-30 18:21:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-01,30.9,23.1,26.9,36.6,23.1,29.1,23.5,82.4,1.7,100,29.17,rain,0,0.0,23.4,9.2,72.8,1007.2,54.1,5.1,220.0,19.1,8,,2014-05-01 05:17:15,2014-05-01 18:22:20,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-02,32.6,21.5,26.6,35.9,21.5,28.2,21.9,77.0,8.8,100,25.0,rain,0,0.0,66.6,18.3,33.9,1007.9,48.8,5.1,235.8,20.3,8,,2014-05-02 05:16:32,2014-05-02 18:22:49,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-03,31.2,21.0,25.7,34.0,21.0,26.5,21.3,77.8,17.1,100,58.33,rain,0,0.0,59.4,22.1,140.7,1008.2,69.8,4.3,188.7,16.5,8,,2014-05-03 05:15:49,2014-05-03 18:23:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-04,31.6,21.2,25.9,32.5,21.2,26.8,20.3,73.0,39.6,100,79.17,rain,0,0.0,28.8,9.3,59.3,1008.3,73.6,4.9,169.2,14.6,8,,2014-05-04 05:15:07,2014-05-04 18:23:49,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-05,30.0,21.6,25.3,33.8,21.6,26.4,21.9,82.5,25.5,100,83.33,rain,0,0.0,48.2,22.3,56.9,1009.8,74.3,4.5,174.1,15.0,7,,2014-05-05 05:14:26,2014-05-05 18:24:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-06,33.4,22.0,27.5,37.4,22.0,29.8,22.8,77.3,1.3,100,25.0,rain,0,0.0,31.0,7.6,9.1,1009.3,38.7,5.3,263.9,22.8,8,,2014-05-06 05:13:46,2014-05-06 18:24:49,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-07,28.0,20.9,24.1,31.0,20.9,24.3,21.8,87.7,50.7,100,87.5,rain,0,0.0,34.6,14.7,83.3,1008.1,91.6,4.4,164.0,14.1,6,,2014-05-07 05:13:07,2014-05-07 18:25:19,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-08,27.1,20.2,22.4,30.2,20.2,22.5,21.7,96.2,102.3,100,100.0,rain,0,0.0,38.9,12.9,78.8,1006.0,99.9,3.4,54.3,4.7,2,,2014-05-08 05:12:29,2014-05-08 18:25:49,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-09,32.2,21.8,25.5,39.5,21.8,27.2,23.9,91.5,99.3,100,100.0,rain,0,0.0,48.6,22.3,85.2,1002.4,94.5,4.1,80.2,6.9,3,,2014-05-09 05:11:53,2014-05-09 18:26:20,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-10,31.4,22.2,25.6,41.3,22.2,27.5,23.6,89.4,85.4,100,100.0,rain,0,0.0,44.6,22.2,49.7,1003.8,86.8,4.1,147.8,12.9,6,,2014-05-10 05:11:17,2014-05-10 18:26:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-11,27.0,22.6,24.3,30.7,22.6,24.6,23.2,93.9,32.5,100,100.0,rain,0,0.0,30.6,27.4,88.0,1006.7,98.6,4.1,119.3,10.2,6,,2014-05-11 05:10:42,2014-05-11 18:27:21,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-12,33.6,21.2,25.8,43.0,21.2,28.0,23.7,88.8,19.5,100,91.67,rain,0,0.0,28.4,12.8,81.2,1006.7,73.3,4.6,175.6,15.1,7,,2014-05-12 05:10:08,2014-05-12 18:27:52,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-13,30.2,22.7,26.2,38.0,22.7,28.5,23.7,86.6,17.4,100,100.0,rain,0,0.0,64.8,11.2,49.1,1006.4,69.5,4.5,197.8,17.0,7,,2014-05-13 05:09:36,2014-05-13 18:28:22,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-14,31.4,22.1,26.5,41.8,22.1,29.7,24.2,87.2,15.5,100,100.0,rain,0,0.0,32.8,9.3,50.2,1005.0,73.1,4.0,197.5,17.2,7,,2014-05-14 05:09:04,2014-05-14 18:28:53,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-15,28.3,21.5,24.4,32.2,21.5,24.8,22.0,86.9,42.8,100,79.17,rain,0,0.0,35.3,14.6,49.2,1004.3,87.8,4.7,177.4,15.4,6,,2014-05-15 05:08:34,2014-05-15 18:29:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-16,30.9,20.8,26.3,37.6,20.8,28.8,23.2,84.1,9.7,100,58.33,rain,0,0.0,32.4,7.5,68.8,1005.1,51.4,4.9,214.2,18.3,8,,2014-05-16 05:08:05,2014-05-16 18:29:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-17,33.2,23.6,27.9,40.2,23.6,31.5,24.1,80.6,0.3,100,12.5,rain,0,0.0,30.6,9.2,86.4,1007.0,32.5,4.3,276.5,24.0,9,,2014-05-17 05:07:37,2014-05-17 18:30:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-18,33.2,23.9,27.6,40.7,23.9,30.5,24.1,82.4,2.2,100,45.83,rain,0,0.0,31.0,6.5,65.6,1007.0,36.1,4.0,235.0,20.3,8,,2014-05-18 05:07:10,2014-05-18 18:30:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
"sylhet, bangladesh",2014-05-19,31.7,24.1,27.9,40.2,24.1,32.1,24.6,83.0,2.6,100,50.0,rain,0,0.0,30.6,7.6,52.0,1007.2,51.2,4.1,210.0,18.3,6,,2014-05-19 05:06:44,2014-05-19 18:31:26,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
